Process_ID, Interval, Layer, Sv_mean, NASCfurrealstheotheroneisdensity, Height_mean, Depth_mean, Layer_depth_min, Layer_depth_max, Ping_S, Ping_E, Dist_M, Date_M, Time_M, Lat_M, Lon_M, Noise_Sv_1m, Minimum_Sv_threshold_applied, Maximum_Sv_threshold_applied, Standard_deviation, Thickness_mean, Range_mean, Exclude_below_line_range_mean, Exclude_above_line_range_mean,NASC
2155,471,6,-999,0,0.989382,5.515807,5,6,1393,1398,470.596734,20170809, 03:10:34.2080,26.978325,-80.02456333,-999,0,0,0,0.989382,5.515807,-9999,-9999,1.2589E-100
2155,471,7,-999,0,0.989382,6.505189,6,7,1393,1398,470.596734,20170809, 03:10:34.2080,26.978325,-80.02456333,-999,0,0,0,0.989382,6.505189,-9999,-9999,1.2589E-100
2155,471,8,-999,0,0.989382,7.494572,7,8,1393,1398,470.596734,20170809, 03:10:34.2080,26.978325,-80.02456333,-999,0,0,0,0.989382,7.494572,-9999,-9999,1.2589E-100
2155,471,9,-999,0,0.989382,8.483954,8,9,1393,1398,470.596734,20170809, 03:10:34.2080,26.978325,-80.02456333,-999,0,0,0,0.989382,8.483954,-9999,-9999,1.2589E-100
2155,471,10,-999,0,1.038852,9.498071,9,10,1393,1398,470.596734,20170809, 03:10:34.2080,26.978325,-80.02456333,-999,0,0,0,1.038852,9.498071,-9999,-9999,1.2589E-100
2155,471,11,-999,0,0.989382,10.512188,10,11,1393,1398,470.596734,20170809, 03:10:34.2080,26.978325,-80.02456333,-999,0,0,0,0.989382,10.512188,-9999,-9999,1.2589E-100
2155,471,12,-999,0,0.989382,11.50157,11,12,1393,1398,470.596734,20170809, 03:10:34.2080,26.978325,-80.02456333,-999,0,0,0,0.989382,11.50157,-9999,-9999,1.2589E-100
2155,471,13,-999,0,0.989382,12.490953,12,13,1393,1398,470.596734,20170809, 03:10:34.2080,26.978325,-80.02456333,-999,0,0,0,0.989382,12.490953,-9999,-9999,1.2589E-100
2155,471,14,-999,0,1.038852,13.50507,13,14,1393,1398,470.596734,20170809, 03:10:34.2080,26.978325,-80.02456333,-999,0,0,0,1.038852,13.50507,-9999,-9999,1.2589E-100
2155,471,15,-999,0,0.989382,14.519187,14,15,1393,1398,470.596734,20170809, 03:10:34.2080,26.978325,-80.02456333,-999,0,0,0,0.989382,14.519187,-9999,-9999,1.2589E-100
2155,471,16,-999,0,0.989382,15.508569,15,16,1393,1398,470.596734,20170809, 03:10:34.2080,26.978325,-80.02456333,-999,0,0,0,0.989382,15.508569,-9999,-9999,1.2589E-100
2155,471,17,-999,0,0.989382,16.497952,16,17,1393,1398,470.596734,20170809, 03:10:34.2080,26.978325,-80.02456333,-999,0,0,0,0.989382,16.497952,-9999,-9999,1.2589E-100
2155,472,6,-999,0,0.989382,5.515807,5,6,1399,1401,471.388558,20170809, 03:10:34.7140,26.97831858,-80.02455983,-999,0,0,0,0.989382,5.515807,-9999,-9999,1.2589E-100
2155,472,7,-999,0,0.989382,6.505189,6,7,1399,1401,471.388558,20170809, 03:10:34.7140,26.97831858,-80.02455983,-999,0,0,0,0.989382,6.505189,-9999,-9999,1.2589E-100
2155,472,8,-999,0,0.989382,7.494572,7,8,1399,1401,471.388558,20170809, 03:10:34.7140,26.97831858,-80.02455983,-999,0,0,0,0.989382,7.494572,-9999,-9999,1.2589E-100
2155,472,9,-999,0,0.989382,8.483954,8,9,1399,1401,471.388558,20170809, 03:10:34.7140,26.97831858,-80.02455983,-999,0,0,0,0.989382,8.483954,-9999,-9999,1.2589E-100
2155,472,10,-999,0,1.038852,9.498071,9,10,1399,1401,471.388558,20170809, 03:10:34.7140,26.97831858,-80.02455983,-999,0,0,0,1.038852,9.498071,-9999,-9999,1.2589E-100
2155,472,11,-999,0,0.989382,10.512188,10,11,1399,1401,471.388558,20170809, 03:10:34.7140,26.97831858,-80.02455983,-999,0,0,0,0.989382,10.512188,-9999,-9999,1.2589E-100
2155,472,12,-999,0,0.989382,11.50157,11,12,1399,1401,471.388558,20170809, 03:10:34.7140,26.97831858,-80.02455983,-999,0,0,0,0.989382,11.50157,-9999,-9999,1.2589E-100
2155,472,13,-999,0,0.989382,12.490953,12,13,1399,1401,471.388558,20170809, 03:10:34.7140,26.97831858,-80.02455983,-999,0,0,0,0.989382,12.490953,-9999,-9999,1.2589E-100
2155,472,14,-999,0,1.038852,13.50507,13,14,1399,1401,471.388558,20170809, 03:10:34.7140,26.97831858,-80.02455983,-999,0,0,0,1.038852,13.50507,-9999,-9999,1.2589E-100
2155,472,15,-999,0,0.989382,14.519187,14,15,1399,1401,471.388558,20170809, 03:10:34.7140,26.97831858,-80.02455983,-999,0,0,0,0.989382,14.519187,-9999,-9999,1.2589E-100
2155,472,16,-999,0,0.989382,15.508569,15,16,1399,1401,471.388558,20170809, 03:10:34.7140,26.97831858,-80.02455983,-999,0,0,0,0.989382,15.508569,-9999,-9999,1.2589E-100
2155,472,17,-999,0,0.989382,16.497952,16,17,1399,1401,471.388558,20170809, 03:10:34.7140,26.97831858,-80.02455983,-999,0,0,0,0.989382,16.497952,-9999,-9999,1.2589E-100
2155,473,6,-999,0,0.989382,5.515807,5,6,1402,1407,472.676464,20170809, 03:10:35.1190,26.97830814,-80.02455414,-999,0,0,0,0.989382,5.515807,-9999,-9999,1.2589E-100
2155,473,7,-999,0,0.989382,6.505189,6,7,1402,1407,472.676464,20170809, 03:10:35.1190,26.97830814,-80.02455414,-999,0,0,0,0.989382,6.505189,-9999,-9999,1.2589E-100
2155,473,8,-999,0,0.989382,7.494572,7,8,1402,1407,472.676464,20170809, 03:10:35.1190,26.97830814,-80.02455414,-999,0,0,0,0.989382,7.494572,-9999,-9999,1.2589E-100
2155,473,9,-999,0,0.989382,8.483954,8,9,1402,1407,472.676464,20170809, 03:10:35.1190,26.97830814,-80.02455414,-999,0,0,0,0.989382,8.483954,-9999,-9999,1.2589E-100
2155,473,10,-999,0,1.038852,9.498071,9,10,1402,1407,472.676464,20170809, 03:10:35.1190,26.97830814,-80.02455414,-999,0,0,0,1.038852,9.498071,-9999,-9999,1.2589E-100
2155,473,11,-999,0,0.989382,10.512188,10,11,1402,1407,472.676464,20170809, 03:10:35.1190,26.97830814,-80.02455414,-999,0,0,0,0.989382,10.512188,-9999,-9999,1.2589E-100
2155,473,12,-999,0,0.989382,11.50157,11,12,1402,1407,472.676464,20170809, 03:10:35.1190,26.97830814,-80.02455414,-999,0,0,0,0.989382,11.50157,-9999,-9999,1.2589E-100
2155,473,13,-999,0,0.989382,12.490953,12,13,1402,1407,472.676464,20170809, 03:10:35.1190,26.97830814,-80.02455414,-999,0,0,0,0.989382,12.490953,-9999,-9999,1.2589E-100
2155,473,14,-999,0,1.038852,13.50507,13,14,1402,1407,472.676464,20170809, 03:10:35.1190,26.97830814,-80.02455414,-999,0,0,0,1.038852,13.50507,-9999,-9999,1.2589E-100
2155,473,15,-999,0,0.989382,14.519187,14,15,1402,1407,472.676464,20170809, 03:10:35.1190,26.97830814,-80.02455414,-999,0,0,0,0.989382,14.519187,-9999,-9999,1.2589E-100
2155,473,16,-999,0,0.989382,15.508569,15,16,1402,1407,472.676464,20170809, 03:10:35.1190,26.97830814,-80.02455414,-999,0,0,0,0.989382,15.508569,-9999,-9999,1.2589E-100
2155,473,17,-999,0,0.989382,16.497952,16,17,1402,1407,472.676464,20170809, 03:10:35.1190,26.97830814,-80.02455414,-999,0,0,0,0.989382,16.497952,-9999,-9999,1.2589E-100
2155,474,6,-999,0,0.989382,5.515807,5,6,1408,1411,473.341583,20170809, 03:10:35.6260,26.97830274,-80.02455119,-999,0,0,0,0.989382,5.515807,-9999,-9999,1.2589E-100
2155,474,7,-999,0,0.989382,6.505189,6,7,1408,1411,473.341583,20170809, 03:10:35.6260,26.97830274,-80.02455119,-999,0,0,0,0.989382,6.505189,-9999,-9999,1.2589E-100
2155,474,8,-999,0,0.989382,7.494572,7,8,1408,1411,473.341583,20170809, 03:10:35.6260,26.97830274,-80.02455119,-999,0,0,0,0.989382,7.494572,-9999,-9999,1.2589E-100
2155,474,9,-999,0,0.989382,8.483954,8,9,1408,1411,473.341583,20170809, 03:10:35.6260,26.97830274,-80.02455119,-999,0,0,0,0.989382,8.483954,-9999,-9999,1.2589E-100
2155,474,10,-999,0,1.038852,9.498071,9,10,1408,1411,473.341583,20170809, 03:10:35.6260,26.97830274,-80.02455119,-999,0,0,0,1.038852,9.498071,-9999,-9999,1.2589E-100
2155,474,11,-999,0,0.989382,10.512188,10,11,1408,1411,473.341583,20170809, 03:10:35.6260,26.97830274,-80.02455119,-999,0,0,0,0.989382,10.512188,-9999,-9999,1.2589E-100
2155,474,12,-999,0,0.989382,11.50157,11,12,1408,1411,473.341583,20170809, 03:10:35.6260,26.97830274,-80.02455119,-999,0,0,0,0.989382,11.50157,-9999,-9999,1.2589E-100
2155,474,13,-999,0,0.989382,12.490953,12,13,1408,1411,473.341583,20170809, 03:10:35.6260,26.97830274,-80.02455119,-999,0,0,0,0.989382,12.490953,-9999,-9999,1.2589E-100
2155,474,14,-999,0,1.038852,13.50507,13,14,1408,1411,473.341583,20170809, 03:10:35.6260,26.97830274,-80.02455119,-999,0,0,0,1.038852,13.50507,-9999,-9999,1.2589E-100
2155,474,15,-999,0,0.989382,14.519187,14,15,1408,1411,473.341583,20170809, 03:10:35.6260,26.97830274,-80.02455119,-999,0,0,0,0.989382,14.519187,-9999,-9999,1.2589E-100
2155,474,16,-999,0,0.989382,15.508569,15,16,1408,1411,473.341583,20170809, 03:10:35.6260,26.97830274,-80.02455119,-999,0,0,0,0.989382,15.508569,-9999,-9999,1.2589E-100
2155,474,17,-999,0,0.989382,16.497952,16,17,1408,1411,473.341583,20170809, 03:10:35.6260,26.97830274,-80.02455119,-999,0,0,0,0.989382,16.497952,-9999,-9999,1.2589E-100
2155,475,6,-999,0,0.989382,5.515807,5,6,1412,1414,474.554216,20170809, 03:10:36.0320,26.97829291,-80.02454583,-999,0,0,0,0.989382,5.515807,-9999,-9999,1.2589E-100
2155,475,7,-999,0,0.989382,6.505189,6,7,1412,1414,474.554216,20170809, 03:10:36.0320,26.97829291,-80.02454583,-999,0,0,0,0.989382,6.505189,-9999,-9999,1.2589E-100
2155,475,8,-999,0,0.989382,7.494572,7,8,1412,1414,474.554216,20170809, 03:10:36.0320,26.97829291,-80.02454583,-999,0,0,0,0.989382,7.494572,-9999,-9999,1.2589E-100
2155,475,9,-999,0,0.989382,8.483954,8,9,1412,1414,474.554216,20170809, 03:10:36.0320,26.97829291,-80.02454583,-999,0,0,0,0.989382,8.483954,-9999,-9999,1.2589E-100
2155,475,10,-999,0,1.038852,9.498071,9,10,1412,1414,474.554216,20170809, 03:10:36.0320,26.97829291,-80.02454583,-999,0,0,0,1.038852,9.498071,-9999,-9999,1.2589E-100
2155,475,11,-999,0,0.989382,10.512188,10,11,1412,1414,474.554216,20170809, 03:10:36.0320,26.97829291,-80.02454583,-999,0,0,0,0.989382,10.512188,-9999,-9999,1.2589E-100
2155,475,12,-999,0,0.989382,11.50157,11,12,1412,1414,474.554216,20170809, 03:10:36.0320,26.97829291,-80.02454583,-999,0,0,0,0.989382,11.50157,-9999,-9999,1.2589E-100
2155,475,13,-999,0,0.989382,12.490953,12,13,1412,1414,474.554216,20170809, 03:10:36.0320,26.97829291,-80.02454583,-999,0,0,0,0.989382,12.490953,-9999,-9999,1.2589E-100
2155,475,14,-999,0,1.038852,13.50507,13,14,1412,1414,474.554216,20170809, 03:10:36.0320,26.97829291,-80.02454583,-999,0,0,0,1.038852,13.50507,-9999,-9999,1.2589E-100
2155,475,15,-999,0,0.989382,14.519187,14,15,1412,1414,474.554216,20170809, 03:10:36.0320,26.97829291,-80.02454583,-999,0,0,0,0.989382,14.519187,-9999,-9999,1.2589E-100
2155,475,16,-999,0,0.989382,15.508569,15,16,1412,1414,474.554216,20170809, 03:10:36.0320,26.97829291,-80.02454583,-999,0,0,0,0.989382,15.508569,-9999,-9999,1.2589E-100
2155,475,17,-999,0,0.989382,16.497952,16,17,1412,1414,474.554216,20170809, 03:10:36.0320,26.97829291,-80.02454583,-999,0,0,0,0.989382,16.497952,-9999,-9999,1.2589E-100
2155,476,6,-999,0,0.989382,5.515807,5,6,1415,1423,475.118717,20170809, 03:10:36.6420,26.97828833,-80.02454333,-999,0,0,0,0.989382,5.515807,-9999,-9999,1.2589E-100
2155,476,7,-999,0,0.989382,6.505189,6,7,1415,1423,475.118717,20170809, 03:10:36.6420,26.97828833,-80.02454333,-999,0,0,0,0.989382,6.505189,-9999,-9999,1.2589E-100
2155,476,8,-999,0,0.989382,7.494572,7,8,1415,1423,475.118717,20170809, 03:10:36.6420,26.97828833,-80.02454333,-999,0,0,0,0.989382,7.494572,-9999,-9999,1.2589E-100
2155,476,9,-999,0,0.989382,8.483954,8,9,1415,1423,475.118717,20170809, 03:10:36.6420,26.97828833,-80.02454333,-999,0,0,0,0.989382,8.483954,-9999,-9999,1.2589E-100
2155,476,10,-999,0,1.038852,9.498071,9,10,1415,1423,475.118717,20170809, 03:10:36.6420,26.97828833,-80.02454333,-999,0,0,0,1.038852,9.498071,-9999,-9999,1.2589E-100
2155,476,11,-999,0,0.989382,10.512188,10,11,1415,1423,475.118717,20170809, 03:10:36.6420,26.97828833,-80.02454333,-999,0,0,0,0.989382,10.512188,-9999,-9999,1.2589E-100
2155,476,12,-999,0,0.989382,11.50157,11,12,1415,1423,475.118717,20170809, 03:10:36.6420,26.97828833,-80.02454333,-999,0,0,0,0.989382,11.50157,-9999,-9999,1.2589E-100
2155,476,13,-999,0,0.989382,12.490953,12,13,1415,1423,475.118717,20170809, 03:10:36.6420,26.97828833,-80.02454333,-999,0,0,0,0.989382,12.490953,-9999,-9999,1.2589E-100
2155,476,14,-999,0,1.038852,13.50507,13,14,1415,1423,475.118717,20170809, 03:10:36.6420,26.97828833,-80.02454333,-999,0,0,0,1.038852,13.50507,-9999,-9999,1.2589E-100
2155,476,15,-999,0,0.989382,14.519187,14,15,1415,1423,475.118717,20170809, 03:10:36.6420,26.97828833,-80.02454333,-999,0,0,0,0.989382,14.519187,-9999,-9999,1.2589E-100
2155,476,16,-999,0,0.989382,15.508569,15,16,1415,1423,475.118717,20170809, 03:10:36.6420,26.97828833,-80.02454333,-999,0,0,0,0.989382,15.508569,-9999,-9999,1.2589E-100
2155,476,17,-999,0,0.989382,16.497952,16,17,1415,1423,475.118717,20170809, 03:10:36.6420,26.97828833,-80.02454333,-999,0,0,0,0.989382,16.497952,-9999,-9999,1.2589E-100
2155,477,6,-999,0,0.989382,5.515807,5,6,1424,1425,476.152245,20170809, 03:10:37.1500,26.97828007,-80.02453851,-999,0,0,0,0.989382,5.515807,-9999,-9999,1.2589E-100
2155,477,7,-999,0,0.989382,6.505189,6,7,1424,1425,476.152245,20170809, 03:10:37.1500,26.97828007,-80.02453851,-999,0,0,0,0.989382,6.505189,-9999,-9999,1.2589E-100
2155,477,8,-999,0,0.989382,7.494572,7,8,1424,1425,476.152245,20170809, 03:10:37.1500,26.97828007,-80.02453851,-999,0,0,0,0.989382,7.494572,-9999,-9999,1.2589E-100
2155,477,9,-999,0,0.989382,8.483954,8,9,1424,1425,476.152245,20170809, 03:10:37.1500,26.97828007,-80.02453851,-999,0,0,0,0.989382,8.483954,-9999,-9999,1.2589E-100
2155,477,10,-999,0,1.038852,9.498071,9,10,1424,1425,476.152245,20170809, 03:10:37.1500,26.97828007,-80.02453851,-999,0,0,0,1.038852,9.498071,-9999,-9999,1.2589E-100
2155,477,11,-999,0,0.989382,10.512188,10,11,1424,1425,476.152245,20170809, 03:10:37.1500,26.97828007,-80.02453851,-999,0,0,0,0.989382,10.512188,-9999,-9999,1.2589E-100
2155,477,12,-999,0,0.989382,11.50157,11,12,1424,1425,476.152245,20170809, 03:10:37.1500,26.97828007,-80.02453851,-999,0,0,0,0.989382,11.50157,-9999,-9999,1.2589E-100
2155,477,13,-999,0,0.989382,12.490953,12,13,1424,1425,476.152245,20170809, 03:10:37.1500,26.97828007,-80.02453851,-999,0,0,0,0.989382,12.490953,-9999,-9999,1.2589E-100
2155,477,14,-999,0,1.038852,13.50507,13,14,1424,1425,476.152245,20170809, 03:10:37.1500,26.97828007,-80.02453851,-999,0,0,0,1.038852,13.50507,-9999,-9999,1.2589E-100
2155,477,15,-999,0,0.989382,14.519187,14,15,1424,1425,476.152245,20170809, 03:10:37.1500,26.97828007,-80.02453851,-999,0,0,0,0.989382,14.519187,-9999,-9999,1.2589E-100
2155,477,16,-999,0,0.989382,15.508569,15,16,1424,1425,476.152245,20170809, 03:10:37.1500,26.97828007,-80.02453851,-999,0,0,0,0.989382,15.508569,-9999,-9999,1.2589E-100
2155,477,17,-999,0,0.989382,16.497952,16,17,1424,1425,476.152245,20170809, 03:10:37.1500,26.97828007,-80.02453851,-999,0,0,0,0.989382,16.497952,-9999,-9999,1.2589E-100
2155,478,6,-999,0,0.989382,5.515807,5,6,1426,1428,477.600137,20170809, 03:10:37.4540,26.97826849,-80.02453176,-999,0,0,0,0.989382,5.515807,-9999,-9999,1.2589E-100
2155,478,7,-999,0,0.989382,6.505189,6,7,1426,1428,477.600137,20170809, 03:10:37.4540,26.97826849,-80.02453176,-999,0,0,0,0.989382,6.505189,-9999,-9999,1.2589E-100
2155,478,8,-999,0,0.989382,7.494572,7,8,1426,1428,477.600137,20170809, 03:10:37.4540,26.97826849,-80.02453176,-999,0,0,0,0.989382,7.494572,-9999,-9999,1.2589E-100
2155,478,9,-999,0,0.989382,8.483954,8,9,1426,1428,477.600137,20170809, 03:10:37.4540,26.97826849,-80.02453176,-999,0,0,0,0.989382,8.483954,-9999,-9999,1.2589E-100
2155,478,10,-999,0,1.038852,9.498071,9,10,1426,1428,477.600137,20170809, 03:10:37.4540,26.97826849,-80.02453176,-999,0,0,0,1.038852,9.498071,-9999,-9999,1.2589E-100
2155,478,11,-999,0,0.989382,10.512188,10,11,1426,1428,477.600137,20170809, 03:10:37.4540,26.97826849,-80.02453176,-999,0,0,0,0.989382,10.512188,-9999,-9999,1.2589E-100
2155,478,12,-999,0,0.989382,11.50157,11,12,1426,1428,477.600137,20170809, 03:10:37.4540,26.97826849,-80.02453176,-999,0,0,0,0.989382,11.50157,-9999,-9999,1.2589E-100
2155,478,13,-999,0,0.989382,12.490953,12,13,1426,1428,477.600137,20170809, 03:10:37.4540,26.97826849,-80.02453176,-999,0,0,0,0.989382,12.490953,-9999,-9999,1.2589E-100
2155,478,14,-999,0,1.038852,13.50507,13,14,1426,1428,477.600137,20170809, 03:10:37.4540,26.97826849,-80.02453176,-999,0,0,0,1.038852,13.50507,-9999,-9999,1.2589E-100
2155,478,15,-999,0,0.989382,14.519187,14,15,1426,1428,477.600137,20170809, 03:10:37.4540,26.97826849,-80.02453176,-999,0,0,0,0.989382,14.519187,-9999,-9999,1.2589E-100
2155,478,16,-999,0,0.989382,15.508569,15,16,1426,1428,477.600137,20170809, 03:10:37.4540,26.97826849,-80.02453176,-999,0,0,0,0.989382,15.508569,-9999,-9999,1.2589E-100
2155,478,17,-999,0,0.989382,16.497952,16,17,1426,1428,477.600137,20170809, 03:10:37.4540,26.97826849,-80.02453176,-999,0,0,0,0.989382,16.497952,-9999,-9999,1.2589E-100
2155,479,6,-999,0,0.989382,5.515807,5,6,1429,1431,478.649154,20170809, 03:10:37.7600,26.97825985,-80.02452743,-999,0,0,0,0.989382,5.515807,-9999,-9999,1.2589E-100
2155,479,7,-999,0,0.989382,6.505189,6,7,1429,1431,478.649154,20170809, 03:10:37.7600,26.97825985,-80.02452743,-999,0,0,0,0.989382,6.505189,-9999,-9999,1.2589E-100
2155,479,8,-999,0,0.989382,7.494572,7,8,1429,1431,478.649154,20170809, 03:10:37.7600,26.97825985,-80.02452743,-999,0,0,0,0.989382,7.494572,-9999,-9999,1.2589E-100
2155,479,9,-999,0,0.989382,8.483954,8,9,1429,1431,478.649154,20170809, 03:10:37.7600,26.97825985,-80.02452743,-999,0,0,0,0.989382,8.483954,-9999,-9999,1.2589E-100
2155,479,10,-999,0,1.038852,9.498071,9,10,1429,1431,478.649154,20170809, 03:10:37.7600,26.97825985,-80.02452743,-999,0,0,0,1.038852,9.498071,-9999,-9999,1.2589E-100
2155,479,11,-999,0,0.989382,10.512188,10,11,1429,1431,478.649154,20170809, 03:10:37.7600,26.97825985,-80.02452743,-999,0,0,0,0.989382,10.512188,-9999,-9999,1.2589E-100
2155,479,12,-999,0,0.989382,11.50157,11,12,1429,1431,478.649154,20170809, 03:10:37.7600,26.97825985,-80.02452743,-999,0,0,0,0.989382,11.50157,-9999,-9999,1.2589E-100
2155,479,13,-999,0,0.989382,12.490953,12,13,1429,1431,478.649154,20170809, 03:10:37.7600,26.97825985,-80.02452743,-999,0,0,0,0.989382,12.490953,-9999,-9999,1.2589E-100
2155,479,14,-999,0,1.038852,13.50507,13,14,1429,1431,478.649154,20170809, 03:10:37.7600,26.97825985,-80.02452743,-999,0,0,0,1.038852,13.50507,-9999,-9999,1.2589E-100
2155,479,15,-999,0,0.989382,14.519187,14,15,1429,1431,478.649154,20170809, 03:10:37.7600,26.97825985,-80.02452743,-999,0,0,0,0.989382,14.519187,-9999,-9999,1.2589E-100
2155,479,16,-999,0,0.989382,15.508569,15,16,1429,1431,478.649154,20170809, 03:10:37.7600,26.97825985,-80.02452743,-999,0,0,0,0.989382,15.508569,-9999,-9999,1.2589E-100
2155,479,17,-999,0,0.989382,16.497952,16,17,1429,1431,478.649154,20170809, 03:10:37.7600,26.97825985,-80.02452743,-999,0,0,0,0.989382,16.497952,-9999,-9999,1.2589E-100
2155,480,6,-999,0,0.989382,5.515807,5,6,1432,1433,479.338072,20170809, 03:10:37.9620,26.97825418,-80.02452459,-999,0,0,0,0.989382,5.515807,-9999,-9999,1.2589E-100
2155,480,7,-999,0,0.989382,6.505189,6,7,1432,1433,479.338072,20170809, 03:10:37.9620,26.97825418,-80.02452459,-999,0,0,0,0.989382,6.505189,-9999,-9999,1.2589E-100
2155,480,8,-999,0,0.989382,7.494572,7,8,1432,1433,479.338072,20170809, 03:10:37.9620,26.97825418,-80.02452459,-999,0,0,0,0.989382,7.494572,-9999,-9999,1.2589E-100
2155,480,9,-999,0,0.989382,8.483954,8,9,1432,1433,479.338072,20170809, 03:10:37.9620,26.97825418,-80.02452459,-999,0,0,0,0.989382,8.483954,-9999,-9999,1.2589E-100
2155,480,10,-999,0,1.038852,9.498071,9,10,1432,1433,479.338072,20170809, 03:10:37.9620,26.97825418,-80.02452459,-999,0,0,0,1.038852,9.498071,-9999,-9999,1.2589E-100
2155,480,11,-999,0,0.989382,10.512188,10,11,1432,1433,479.338072,20170809, 03:10:37.9620,26.97825418,-80.02452459,-999,0,0,0,0.989382,10.512188,-9999,-9999,1.2589E-100
2155,480,12,-999,0,0.989382,11.50157,11,12,1432,1433,479.338072,20170809, 03:10:37.9620,26.97825418,-80.02452459,-999,0,0,0,0.989382,11.50157,-9999,-9999,1.2589E-100
2155,480,13,-999,0,0.989382,12.490953,12,13,1432,1433,479.338072,20170809, 03:10:37.9620,26.97825418,-80.02452459,-999,0,0,0,0.989382,12.490953,-9999,-9999,1.2589E-100
2155,480,14,-999,0,1.038852,13.50507,13,14,1432,1433,479.338072,20170809, 03:10:37.9620,26.97825418,-80.02452459,-999,0,0,0,1.038852,13.50507,-9999,-9999,1.2589E-100
2155,480,15,-999,0,0.989382,14.519187,14,15,1432,1433,479.338072,20170809, 03:10:37.9620,26.97825418,-80.02452459,-999,0,0,0,0.989382,14.519187,-9999,-9999,1.2589E-100
2155,480,16,-999,0,0.989382,15.508569,15,16,1432,1433,479.338072,20170809, 03:10:37.9620,26.97825418,-80.02452459,-999,0,0,0,0.989382,15.508569,-9999,-9999,1.2589E-100
2155,480,17,-999,0,0.989382,16.497952,16,17,1432,1433,479.338072,20170809, 03:10:37.9620,26.97825418,-80.02452459,-999,0,0,0,0.989382,16.497952,-9999,-9999,1.2589E-100
2155,481,6,-999,0,0.989382,5.515807,5,6,1434,1439,480.047453,20170809, 03:10:38.3670,26.97824833,-80.02452167,-999,0,0,0,0.989382,5.515807,-9999,-9999,1.2589E-100
2155,481,7,-999,0,0.989382,6.505189,6,7,1434,1439,480.047453,20170809, 03:10:38.3670,26.97824833,-80.02452167,-999,0,0,0,0.989382,6.505189,-9999,-9999,1.2589E-100
2155,481,8,-999,0,0.989382,7.494572,7,8,1434,1439,480.047453,20170809, 03:10:38.3670,26.97824833,-80.02452167,-999,0,0,0,0.989382,7.494572,-9999,-9999,1.2589E-100
2155,481,9,-999,0,0.989382,8.483954,8,9,1434,1439,480.047453,20170809, 03:10:38.3670,26.97824833,-80.02452167,-999,0,0,0,0.989382,8.483954,-9999,-9999,1.2589E-100
2155,481,10,-999,0,1.038852,9.498071,9,10,1434,1439,480.047453,20170809, 03:10:38.3670,26.97824833,-80.02452167,-999,0,0,0,1.038852,9.498071,-9999,-9999,1.2589E-100
2155,481,11,-999,0,0.989382,10.512188,10,11,1434,1439,480.047453,20170809, 03:10:38.3670,26.97824833,-80.02452167,-999,0,0,0,0.989382,10.512188,-9999,-9999,1.2589E-100
2155,481,12,-999,0,0.989382,11.50157,11,12,1434,1439,480.047453,20170809, 03:10:38.3670,26.97824833,-80.02452167,-999,0,0,0,0.989382,11.50157,-9999,-9999,1.2589E-100
2155,481,13,-999,0,0.989382,12.490953,12,13,1434,1439,480.047453,20170809, 03:10:38.3670,26.97824833,-80.02452167,-999,0,0,0,0.989382,12.490953,-9999,-9999,1.2589E-100
2155,481,14,-999,0,1.038852,13.50507,13,14,1434,1439,480.047453,20170809, 03:10:38.3670,26.97824833,-80.02452167,-999,0,0,0,1.038852,13.50507,-9999,-9999,1.2589E-100
2155,481,15,-999,0,0.989382,14.519187,14,15,1434,1439,480.047453,20170809, 03:10:38.3670,26.97824833,-80.02452167,-999,0,0,0,0.989382,14.519187,-9999,-9999,1.2589E-100
2155,481,16,-999,0,0.989382,15.508569,15,16,1434,1439,480.047453,20170809, 03:10:38.3670,26.97824833,-80.02452167,-999,0,0,0,0.989382,15.508569,-9999,-9999,1.2589E-100
2155,481,17,-999,0,0.989382,16.497952,16,17,1434,1439,480.047453,20170809, 03:10:38.3670,26.97824833,-80.02452167,-999,0,0,0,0.989382,16.497952,-9999,-9999,1.2589E-100
2155,482,6,-999,0,0.989382,5.515807,5,6,1440,1442,481.45045,20170809, 03:10:38.8740,26.97823678,-80.02451589,-999,0,0,0,0.989382,5.515807,-9999,-9999,1.2589E-100
2155,482,7,-999,0,0.989382,6.505189,6,7,1440,1442,481.45045,20170809, 03:10:38.8740,26.97823678,-80.02451589,-999,0,0,0,0.989382,6.505189,-9999,-9999,1.2589E-100
2155,482,8,-999,0,0.989382,7.494572,7,8,1440,1442,481.45045,20170809, 03:10:38.8740,26.97823678,-80.02451589,-999,0,0,0,0.989382,7.494572,-9999,-9999,1.2589E-100
2155,482,9,-999,0,0.989382,8.483954,8,9,1440,1442,481.45045,20170809, 03:10:38.8740,26.97823678,-80.02451589,-999,0,0,0,0.989382,8.483954,-9999,-9999,1.2589E-100
2155,482,10,-999,0,1.038852,9.498071,9,10,1440,1442,481.45045,20170809, 03:10:38.8740,26.97823678,-80.02451589,-999,0,0,0,1.038852,9.498071,-9999,-9999,1.2589E-100
2155,482,11,-999,0,0.989382,10.512188,10,11,1440,1442,481.45045,20170809, 03:10:38.8740,26.97823678,-80.02451589,-999,0,0,0,0.989382,10.512188,-9999,-9999,1.2589E-100
2155,482,12,-999,0,0.989382,11.50157,11,12,1440,1442,481.45045,20170809, 03:10:38.8740,26.97823678,-80.02451589,-999,0,0,0,0.989382,11.50157,-9999,-9999,1.2589E-100
